_id,bid,comment_num,content,created_at,like_num,repost_num,tool,user_id,weibo_url
4953055679743399,NmgdFESHB,2,据央视援引俄罗斯卫星通讯社3日报道，日本东京电力公司当天开始进行福岛第一核电站核污染水第二轮排海前准备工作  据悉，第二轮排海计划排放量约为7800吨，排放周期约17天 ,2023-10-04,42,7,微博网页版,3903135431,https://m.weibo.cn/detail/4953055679743399
4953055181932628,NmgcS86Lq,0,【#日本第二轮核污染水排海将从10月5日开始#】据俄罗斯卫星通讯社3日报道，日本东京电力公司当天开始进行福岛第一核电站核污染水第二轮排海前准备工作，测定即将排入海洋的核污染水中的氚浓度，如果浓度符合其所谓的“标准”，将从本月5日正式开始第二轮核污染水排海。第二轮排海计划排放量约为7800吨 ...全文,2023-10-04,1,1,微博网页版,1751714412,https://m.weibo.cn/detail/4953055181932628
4953047416701516,Nmg0ls7mY,1,【#日本开始准备核污染水第二轮排海##日本第二轮核污染水排放量约7800吨#】据俄罗斯卫星通讯社3日报道，日本东京电力公司当天开始进行福岛第一核电站核污染水第二轮排海前准备工作，测定即将排入海洋的核污染水中的氚浓度，如果浓度符合其所谓的“标准”，将从本月5日正式开始第二轮核污染水排海。第二 ...全文,2023-10-04,0,2,,1641561812,https://m.weibo.cn/detail/4953047416701516
4953042594039391,NmfSzgWPt,0,【投票｜#以后吃海鲜时你会担心吗#】据报道，#日本开始准备核污染水第二轮排海#。那么以后吃海鲜时你会担心吗？ 莱西  网页链接 ,2023-10-04,27,0,iPhone客户端,3978107689,https://m.weibo.cn/detail/4953042594039391
4953035710923563,NmfHt3Sgb,12,【#日媒炒作中国人赴日旅游热#】#日媒为何炮制中国人赴日旅游热#日媒密集炒作“中国人赴日旅游热”，事实是日媒在混淆视听，赴日团队游“几乎没人报”！（青豆新闻） #日本开始准备核污染水第二轮排海# 新浪军事的微博视频 ,2023-10-04,13,5,微博视频号,3272793387,https://m.weibo.cn/detail/4953035710923563
4953033697395866,NmfEdv20a,2,【借假期炒作！#日媒称北京飞东京的航班座无虚席#：刻意制造中国人“不在乎日本核污染水排海”等误导性论调】#日媒借我国假期炒作制造误导论调# 据环球网：有人注意到，日本富士电视台、《每日新闻》等多家媒体在中国这个“黄金周”前就开始密集炒作所谓“从北京飞往东京的航班座无虚席”“日本成为中 ...全文,2023-10-04,2,0,荣耀Magic V,3176105483,https://m.weibo.cn/detail/4953033697395866
4953030769773209,NmfzuF0sp,24,#日本开始准备核污染水第二轮排海##日本女足全队向水庆霞鞠躬# 这两个话题放在一起，生动形象准确的说明了日本国和日本人： 知小礼而无大义，拘小节而无大德，重末节而轻廉耻，畏威而不怀德，强必盗寇，弱必卑伏 ,2023-10-04,166,21,,1874361623,https://m.weibo.cn/detail/4953030769773209
4953030280350430,NmfyI1ta6,0,#早关注# 中新网：据日本共同社报道，东京电力公司3日启动了福岛第一核电站核污染水第二轮排海前准备工作。据报道，测定即将排入海洋的核污染水中的氚浓度，如果浓度符合其所谓的“标准”，将于5日正式开始第二轮核污染水排海。        报道称，第二轮排放的核污染水总量预计仍将在7800吨左右，与第一 ...全文,2023-10-04,0,0,华为Mate30E Pro 5G,2121496817,https://m.weibo.cn/detail/4953030280350430
4953028564353285,NmfvWiguh,0,#bilibili# thatBieber的视频核污水 #日本开始准备核污染水第二轮排海##日本将启动第二轮核污染水排海# ,2023-10-04,1,0,哔哩哔哩移动客户端,3266844252,https://m.weibo.cn/detail/4953028564353285
4953019612660911,NmfhvbadV,1,#bilibili# WOTB托尼的视频距日本核污染水到达中国东部沿海还剩200天。永远不要放弃战斗！！！ #日本开始准备核污染水第二轮排海##日本将启动第二轮核污染水排海# ,2023-10-04,0,0,哔哩哔哩移动客户端,3266844252,https://m.weibo.cn/detail/4953019612660911
4953013129052803,Nmf72BZ2X,0,国际国内时事新闻据报道，日本东京电力公司3日开始进行福岛第一核电站核污染水第二轮排海前准备工作，测定即将排入海洋的核污染水中的氚浓度，如果浓度符合其所谓的“标准”，将从本月5日正式开始第二轮核污染水排海。第二轮排海计划排放量约为7800吨，排放周期约17天。#日本# ...全文,2023-10-04,0,0,国际国内时事新闻超话,2089536157,https://m.weibo.cn/detail/4953013129052803
4953008192094407,NmeZ58MQL,0,#日本开始准备核污染水第二轮排海##以后吃海鲜时你会担心吗# 千寻想起了在人间的记忆 神和她的孩子在跳舞的微博视频 ,2023-10-04,2,0,微博视频号,1982174682,https://m.weibo.cn/detail/4953008192094407
4952924239956065,NmcNFFM1H,36,真不敢相信，日本女足在淘汰中国女足后，居然齐刷刷的跑到中国女足主教练前面鞠躬。于是就有不少人开始吹嘘日本的素质了，而且对于此事的批评者，这些人则是称“中国人格局太小”…说实话，对于此事，我的感觉真是恶心到家了，这不就是和日本球迷全世界捡垃圾一个操作吗？捡个垃圾，鞠个躬就把你们感动 ...全文,2023-10-04,306,8,,1863031164,https://m.weibo.cn/detail/4952924239956065
4952916483639969,NmcBafgVb,14,真是恶心到家了，这不就是和日本球迷全世界捡垃圾一个操作吗？估计就又有人开始吹嘘日本人的素质了。如果日本人真有素质，就不会把核武水排入大海了。还是刘老师说的对:“日本人一向如此，懂小礼而无大义。 ”  #日本女足全队向水庆霞鞠躬##日本开始准备核污染水第二轮排海# 西平郡御史的微博视频 ,2023-10-04,101,6,微博视频号,1863031164,https://m.weibo.cn/detail/4952916483639969
4952893109831952,NmbZsFfJS,9,【#日本开始准备核污染水第二轮排海##日本第二轮核污染水排放量约7800吨#】据俄罗斯卫星通讯社3日报道，日本东京电力公司当天开始进行福岛第一核电站核污染水第二轮排海前准备工作，测定即将排入海洋的核污染水中的氚浓度，如果浓度符合其所谓的“标准”，将从本月5日正式开始第二轮核污染水排海。第二 ...全文,2023-10-03,45,17,微博网页版,2258727970,https://m.weibo.cn/detail/4952893109831952
4952889199170900,NmbT9CtLK,0,【#日本开始准备核污染水第二轮排海#】 据共同社报道，日本东京电力公司今天（3日）开始进行福岛第一核电站核污染水第二轮排海前准备工作，测定即将排入海洋的核污染水中的氚浓度，如果浓度符合其所谓的“标准”，将从本月5日正式开始第二轮核污染水排海。第二轮排海计划排放量约为7800吨，排放周期约1 ...全文,2023-10-03,0,0,Android,3771857862,https://m.weibo.cn/detail/4952889199170900
4952880726938825,NmbFut76x,0,#以后吃海鲜时你会担心吗#【#日本开始准备核污染水第二轮排海#】 据共同社报道，日本东京电力公司今天（3日）开始进行福岛第一核电站核污染水第二轮排海前准备工作，测定即将排入海洋的核污染水中的氚浓度，如果浓度符合其所谓的“标准”，将从本月5日正式开始第二轮核污染水排海。第二轮排海计划排放 ...全文,2023-10-03,0,0,HarmonyOS设备,5522399953,https://m.weibo.cn/detail/4952880726938825
4952873501199204,NmbtQ51Y0,0,#日本开始准备核污染水第二轮排海# 日本的“恶心计划”目的已经达到，大家见闻习惯了，就无所谓了。第二次排海，舆论明显没有热度，大家都麻木了。中国想法子刺激日本，让核污水排海事态升级。 ,2023-10-03,3,0,HUAWEI P40 Pro 5G,2164864917,https://m.weibo.cn/detail/4952873501199204
4952864940890447,Nmbg23JE3,0,日本进行核污染水第二轮排海前准备工作，5日开始第二轮核污染水排海！排放量约为7800吨，排放周期约17天。 涛淼的微博视频 ,2023-10-03,0,1,iPhone 15 Pro Max,1256692472,https://m.weibo.cn/detail/4952864940890447
4952860388756949,Nmb8GAK57,4,日本进行核污染水第二轮排海前准备工作，5日开始第二轮核污染水排海！排放量约为7800吨  排放周期约17天。武统 武统号的微博视频 ,2023-10-03,9,5,武统超话,6382367593,https://m.weibo.cn/detail/4952860388756949
4952858582061745,Nmb5M8ElX,3,#日本开始准备核污染水第二轮排海#据共同社报道，日本东京电力公司今天（3日）开始进行福岛第一核电站核污染水第二轮排海前准备工作，测定即将排入海洋的核污染水中的氚浓度，如果浓度符合其所谓的“标准”，将从本月5日正式开始第二轮核污染水排海。第二轮排海计划排放量约为7800吨，排放周期约17天。 ...全文,2023-10-03,4,3,HarmonyOS设备,3703679100,https://m.weibo.cn/detail/4952858582061745
4952857436755345,Nmb3Vslnb,0,#日本开始准备核污染水第二轮排海#  有病是不是啊？ 你能不能一个国家一个地球生活呀？ ,2023-10-03,6,0,vivo S16,7709471000,https://m.weibo.cn/detail/4952857436755345
4952857076043521,Nmb3lpmc9,0,#以后吃海鲜时你会担心吗#【#日本开始准备核污染水第二轮排海#】 据共同社报道，日本东京电力公司今天（3日）开始进行福岛第一核电站核污染水第二轮排海前准备工作，测定即将排入海洋的核污染水中的氚浓度，如果浓度符合其所谓的“标准”，将从本月5日正式开始第二轮核污染水排海。第二轮排海计划排放 ...全文,2023-10-03,1,0,iPhone客户端,6058816447,https://m.weibo.cn/detail/4952857076043521
4952855213249302,Nmb0ldDi6,0,#传媒君有话说# 据共同社报道，日本东京电力公司将从本月5日正式开始第二轮核污染水排海。第二轮排海计划排放量约为7800吨，排放周期约17天。#日本开始准备核污染水第二轮排海#同时，在日本核污染废水排海的敏感时刻，挪威、冰岛等欧盟国家，却取消了对日本海产品长达12年的进口禁令并已签署文件，所以 ...全文,2023-10-03,2,0,Hi nova 10 Pro,7471870949,https://m.weibo.cn/detail/4952855213249302
4952853509834624,NmaXAFgqY,0,#日本将启动第二轮核污水排海#  10月3日据日本共同社报道，东京电力公司3日启动了福岛第一核电站核污染水第二轮排海前准备工作。 据报道，测定即将排入海洋的核污染水中的氚浓度，如果浓度符合其所谓的“标准”，将于5日正式开始第二轮核污染水排海。 报道称，第二轮排放的核污染水总量预计仍将在7800 ...全文,2023-10-03,3,1,微博视频号,3236242114,https://m.weibo.cn/detail/4952853509834624
4952851925696538,NmaV2nTVE,12,#以后吃海鲜时你会担心吗#【#日本开始准备核污染水第二轮排海#】 据共同社报道，日本东京电力公司今天（3日）开始进行福岛第一核电站核污染水第二轮排海前准备工作，测定即将排入海洋的核污染水中的氚浓度，如果浓度符合其所谓的“标准”，将从本月5日正式开始第二轮核污染水排海。第二轮排海计划排放 ...全文,2023-10-03,13,23,微博视频号,3600956903,https://m.weibo.cn/detail/4952851925696538
4952851442305091,NmaUg9FET,2,#日媒炒作中国人赴日旅游热#今年国庆中秋我身边的人感觉国内游的比较多，基本不怎么出国。我在朋友圈跟着天南地北走了一遍。#日本开始准备核污染水第二轮排海# 会火大叔的微博视频 ,2023-10-03,6,1,iPhone 13 Pro,2713866045,https://m.weibo.cn/detail/4952851442305091
4952851375197416,NmaU9lO5i,0,#以后吃海鲜时你会担心吗#【#日本开始准备核污染水第二轮排海#】 据共同社报道，日本东京电力公司今天（3日）开始进行福岛第一核电站核污染水第二轮排海前准备工作，测定即将排入海洋的核污染水中的氚浓度，如果浓度符合其所谓的“标准”，将从本月5日正式开始第二轮核污染水排海。第二轮排海计划排放 ...全文,2023-10-03,0,0,微博视频号,3806199621,https://m.weibo.cn/detail/4952851375197416
4952848973172633,NmaQhdjlv,0,【#日本开始准备核污染水第二轮排海#】据共同社报道，日本东京电力公司今天（3日）开始进行福岛第一核电站核污染水第二轮排海前准备工作，测定即将排入海洋的核污染水中的氚浓度，如果浓度符合其所谓的“标准”，将从本月5日正式开始第二轮核污染水排海。第二轮排海计划排放量约为7800吨，排放周期约17 ...全文,2023-10-03,2,1,微博网页版,1193725273,https://m.weibo.cn/detail/4952848973172633
4952847810300509,NmaOp1gaV,0,#以后吃海鲜时你会担心吗#【#日本开始准备核污染水第二轮排海#】 据共同社报道，日本东京电力公司今天（3日）开始进行福岛第一核电站核污染水第二轮排海前准备工作，测定即将排入海洋的核污染水中的氚浓度，如果浓度符合其所谓的“标准”，将从本月5日正式开始第二轮核污染水排海。第二轮排海计划排放 ...全文,2023-10-03,2,2,微博视频号,5608027665,https://m.weibo.cn/detail/4952847810300509
4952847127677267,NmaNiwdcT,367,日本东京电力公司10月3号开始进行福岛第一核电站核污染水第二轮排海前准备工作，测定即将排入海洋的核污染水中的氚浓度，如果浓度符合其所谓的“标准”，将从10月5日正式开始第二轮核污染水排海。第二轮排海计划排放量约为7800吨，排放周期约17天 现在关于这个话题的视频的热度是持续下降，但我任然要 ...全文,2023-10-03,2913,249,微博bb机,2963774131,https://m.weibo.cn/detail/4952847127677267
4952846293012984,NmaLXcDOw,14,【#日媒炒作中国人赴日旅游热#】#日媒为何炮制中国人赴日旅游热#日媒密集炒作“中国人赴日旅游热”，事实是日媒在混淆视听，赴日团队游“几乎没人报”！（青豆新闻） #日本开始准备核污染水第二轮排海# 新浪军事的微博视频 ,2023-10-03,14,9,微博视频号,1885454921,https://m.weibo.cn/detail/4952846293012984
4952842966143487,NmaGApMcv,0,#日本开始准备核污染水第二轮排海#据报道，#日本开始准备核污染水第二轮排海#。那么以后吃海鲜时你会担心吗？ ,2023-10-03,0,0,发贴大热的iPhone客户端,1811388432,https://m.weibo.cn/detail/4952842966143487
4952841809300051,NmaEID1mP,1,【#日媒炒作中国人赴日旅游热#】#日媒为何炮制中国人赴日旅游热#日媒密集炒作“中国人赴日旅游热”，事实是日媒在混淆视听，赴日团队游“几乎没人报”！（青豆新闻） #日本开始准备核污染水第二轮排海# 新浪军事的微博视频 ,2023-10-03,3,2,微博视频号,2526109982,https://m.weibo.cn/detail/4952841809300051
4952840650626156,NmaCR2CTi,0,【#日媒炒作中国人赴日旅游热#】#日媒为何炮制中国人赴日旅游热#日媒密集炒作“中国人赴日旅游热”，事实是日媒在混淆视听，赴日团队游“几乎没人报”！（青豆新闻） #日本开始准备核污染水第二轮排海# 新浪军事的微博视频 ,2023-10-03,0,0,微博视频号,2691879122,https://m.weibo.cn/detail/4952840650626156
4952839534675950,NmaB3jCqy,0,#日媒炒作中国人赴日旅游热#【#日媒炒作中国人赴日旅游热#】#日媒为何炮制中国人赴日旅游热#日媒密集炒作“中国人赴日旅游热”，事实是日媒在混淆视听，赴日团队游“几乎没人报”！（青豆新闻） #日本开始准备核污染水第二轮排海# 新浪军事的微博视频 ,2023-10-03,0,0,iPhone客户端,1967924953,https://m.weibo.cn/detail/4952839534675950
4952837777002104,Nmaydtnza,0,#以后吃海鲜时你会担心吗#【#日本开始准备核污染水第二轮排海#】 据共同社报道，日本东京电力公司今天（3日）开始进行福岛第一核电站核污染水第二轮排海前准备工作，测定即将排入海洋的核污染水中的氚浓度，如果浓度符合其所谓的“标准”，将从本月5日正式开始第二轮核污染水排海。第二轮排海计划排放 ...全文,2023-10-03,0,0,iPhone客户端,3978107689,https://m.weibo.cn/detail/4952837777002104
4952837739780625,Nmay9F2o1,0,【#日媒炒作中国人赴日旅游热#】#日媒为何炮制中国人赴日旅游热#日媒密集炒作“中国人赴日旅游热”，事实是日媒在混淆视听，赴日团队游“几乎没人报”！（青豆新闻） #日本开始准备核污染水第二轮排海# 新浪军事的微博视频 ,2023-10-03,0,0,iPhone客户端,2609425670,https://m.weibo.cn/detail/4952837739780625
4952837576201693,NmaxTq1lj,0,【#日媒炒作中国人赴日旅游热#】#日媒为何炮制中国人赴日旅游热#日媒密集炒作“中国人赴日旅游热”，事实是日媒在混淆视听，赴日团队游“几乎没人报”！（青豆新闻） #日本开始准备核污染水第二轮排海# 新浪军事的微博视频 ,2023-10-03,0,0,iPhone客户端,1851764777,https://m.weibo.cn/detail/4952837576201693
4952837182984653,Nmaxgcwrz,1,#日本开始准备核污染水第二轮排海#不是 为什么小日本这么贱啊 ,2023-10-03,3,0,Redmi 9A,7633413060,https://m.weibo.cn/detail/4952837182984653
4952836029284967,NmavoCXrx,0,【今日热搜 | 返程路上警惕台风雨！假期天气剧透→】 1.#警惕台风小犬给广东带来明显风雨# 2.#华为悬念 未完待续# 3.#苏炳添的奥运铜牌来了# 4.#全红婵陈芋汐包揽冠亚军# 5.#中国天眼新发现76颗暗弱的偶发脉冲星# 6.#广东早有布局诺奖青睐的mRNA领域# 7.#研招网回应女生手滑拒绝保研通知# 8. ...全文,2023-10-03,3,0,微博视频号,1682207150,https://m.weibo.cn/detail/4952836029284967
4952833952055961,Nmas38CQF,0,【#日媒炒作中国人赴日旅游热#】#日媒为何炮制中国人赴日旅游热#日媒密集炒作“中国人赴日旅游热”，事实是日媒在混淆视听，赴日团队游“几乎没人报”！（青豆新闻） #日本开始准备核污染水第二轮排海# 新浪军事的微博视频 ,2023-10-03,0,0,微博视频号,6594195406,https://m.weibo.cn/detail/4952833952055961
4952832719720617,Nmaq3EMM9,111,#日本开始准备核污染水第二轮排海# 日本富士山蓄势待发 寰球镜头的微博视频 ,2023-10-03,1246,61,微博视频号,7188247797,https://m.weibo.cn/detail/4952832719720617
4952832710809690,Nmaq33oDw,3,【日本启动第二轮排海前准备工作 预计排放约7800吨核污水】据日本共同社报道，东京电力公司3日启动了福岛第一核电站核污染水第二轮排海前准备工作。  据报道，测定即将排入海洋的核污染水中的氚浓度，如果浓度符合其所谓的“标准”，将于5日正式开始第二轮核污染水排海。 　　 报道称，第二轮排放的核 ...全文,2023-10-03,1,1,微博网页版,2712601544,https://m.weibo.cn/detail/4952832710809690
4952831082630224,Nmanqb2eY,0,【#日媒炒作中国人赴日旅游热#】#日媒为何炮制中国人赴日旅游热#日媒密集炒作“中国人赴日旅游热”，事实是日媒在混淆视听，赴日团队游“几乎没人报”！（青豆新闻） #日本开始准备核污染水第二轮排海#新浪军事的微博视频 ,2023-10-03,0,0,微博视频号,3706843351,https://m.weibo.cn/detail/4952831082630224
4952830677616935,NmamLvXvN,0,【#日本开始核污染水第二轮排海前准备工作#】据共同社报道，日本东京电力公司今天（3日）开始进行福岛第一核电站核污染水第二轮排海前准备工作，测定即将排入海洋的核污染水中的氚浓度，如果浓度符合其所谓的“标准”，将从本月5日正式开始第二轮核污染水排海。第二轮排海计划排放量约为7800吨，排放周 ...全文,2023-10-03,3,0,iPhone客户端,1569569157,https://m.weibo.cn/detail/4952830677616935
4952828365243678,Nmaj2m07s,0,【#日媒炒作中国人赴日旅游热#】#日媒为何炮制中国人赴日旅游热#日媒密集炒作“中国人赴日旅游热”，事实是日媒在混淆视听，赴日团队游“几乎没人报”！（青豆新闻） #日本开始准备核污染水第二轮排海# 新浪军事的微博视频 ,2023-10-03,0,0,微博视频号,2641262894,https://m.weibo.cn/detail/4952828365243678
4952826414632346,NmafTjr5g,8,#日本开始准备核污染水第二轮排海#又开始了是吧小日子 ,2023-10-03,26,0,,7509369388,https://m.weibo.cn/detail/4952826414632346
4952825614828009,NmaeBkfZ7,0,【#日媒炒作中国人赴日旅游热#】#日媒为何炮制中国人赴日旅游热#日媒密集炒作“中国人赴日旅游热”，事实是日媒在混淆视听，赴日团队游“几乎没人报”！（青豆新闻） #日本开始准备核污染水第二轮排海# 新浪军事的微博视频 ,2023-10-03,0,0,微博视频号,1400155577,https://m.weibo.cn/detail/4952825614828009
4952824741368103,Nmadc5JUb,0,日本开始准备核污染水第二轮排海。  #日本开始准备核污染水第二轮排海# 找剑的七公子的微博视频 ,2023-10-03,2,0,微博视频号,1853107267,https://m.weibo.cn/detail/4952824741368103
4952822552466503,Nma9FalEj,2,【#日媒炒作中国人赴日旅游热#】#日媒为何炮制中国人赴日旅游热#日媒密集炒作“中国人赴日旅游热”，事实是日媒在混淆视听，赴日团队游“几乎没人报”！（青豆新闻） #日本开始准备核污染水第二轮排海# 新浪军事的微博视频 ,2023-10-03,4,0,微博视频号,5103370314,https://m.weibo.cn/detail/4952822552466503
4952821831308722,Nma8v5usq,3,【#日媒炒作中国人赴日旅游热#】#日媒为何炮制中国人赴日旅游热#日媒密集炒作“中国人赴日旅游热”，事实是日媒在混淆视听，赴日团队游“几乎没人报”！（青豆新闻） #日本开始准备核污染水第二轮排海# 新浪军事的微博视频 ,2023-10-03,2,0,微博视频号,3624543863,https://m.weibo.cn/detail/4952821831308722
4952821386969867,Nma7Mtfbd,0,【#日媒炒作中国人赴日旅游热#】#日媒为何炮制中国人赴日旅游热#日媒密集炒作“中国人赴日旅游热”，事实是日媒在混淆视听，赴日团队游“几乎没人报”！（青豆新闻） #日本开始准备核污染水第二轮排海# 新浪军事的微博视频 ,2023-10-03,1,0,微博视频号,6351705477,https://m.weibo.cn/detail/4952821386969867
4952821154713637,Nma7pjMep,3,#日媒炒作中国人赴日旅游热#事实是日媒在混淆视听，赴日团队游“几乎没人报”！正经人谁去小日本旅游#日本开始准备核污染水第二轮排海#保命要紧，离小日本越远越好，还去旅游呢？吹吧你们就！！！ ,2023-10-03,24,2,拖延症的一天,6266404141,https://m.weibo.cn/detail/4952821154713637
4952818824516037,Nma3EiWPj,0,#日媒炒作中国人赴日旅游热##日媒为何炮制中国人赴日旅游热#日媒密集炒作“中国人赴日旅游热”，事实是日媒在混淆视听，赴日团队游“几乎没人报”！（青豆新闻） #日本开始准备核污染水第二轮排海# ,2023-10-03,0,0,发贴大热的iPhone客户端,1811388432,https://m.weibo.cn/detail/4952818824516037
4952818110957098,Nma2v40Z4,0,【日本开始准备核污水第二轮排海】据媒体报道，日本东京电力公司今天（10月3日）开始进行福岛第一核电站核污染水第二轮排海前准备工作，测定即将排入海洋的核污染水中的氚浓度，如果浓度符合其所谓的“标准”，将从本月5日正式开始第二轮核污染水排海。第二轮排海计划排放量约为7800吨，排放周期约17天 ...全文,2023-10-03,2,0,微博网页版,3563775165,https://m.weibo.cn/detail/4952818110957098
4952817439343943,Nma1pDcML,0,【#日本10月5日开始第二轮核污水排海#】据共同社报道，日本东京电力公司今天（3日）开始进行福岛第一核电站核污染水第二轮排海前准备工作，测定即将排入海洋的核污染水中的氚浓度，如果浓度符合其所谓的“标准”，将从本月5日正式开始第二轮核污染水排海。第二轮排海计划排放量约为7800吨，排放周期约1 ...全文,2023-10-03,2,0,iPhone客户端,5396650564,https://m.weibo.cn/detail/4952817439343943
4952815173897049,Nm9XLglND,34,#日媒炒作中国人赴日旅游热#真不敢相信，所谓国庆期间中国人赴日本旅游热，居然是日本媒体故意炒作的，其实压根就没几个人去日本旅游，而日本媒体报道的所谓“去日本旅游的航班全是满员”纯属子虚乌有，根本就没有这会事，为了忽悠中国游客去日本旅游，这些日本媒体也真够下作的。你们日本又一次把核污 ...全文,2023-10-03,270,29,,1863031164,https://m.weibo.cn/detail/4952815173897049
4952815036010564,Nm9XxpdCA,0,【#日媒炒作中国人赴日旅游热#】#日媒为何炮制中国人赴日旅游热#日媒密集炒作“中国人赴日旅游热”，事实是日媒在混淆视听，赴日团队游“几乎没人报”！（青豆新闻） #日本开始准备核污染水第二轮排海# 新浪军事的微博视频 ,2023-10-03,0,0,微博视频号,6083245339,https://m.weibo.cn/detail/4952815036010564
4952813774309519,Nm9Vvi56n,0,【#日媒炒作中国人赴日旅游热#】#日媒为何炮制中国人赴日旅游热#日媒密集炒作“中国人赴日旅游热”，事实是日媒在混淆视听，赴日团队游“几乎没人报”！（青豆新闻） #日本开始准备核污染水第二轮排海# 新浪军事的微博视频 ,2023-10-03,0,0,iPhone客户端,3316903742,https://m.weibo.cn/detail/4952813774309519
4952813563810135,Nm9VafZbN,16,【#日媒炒作中国人赴日旅游热#】#日媒为何炮制中国人赴日旅游热#日媒密集炒作“中国人赴日旅游热”，事实是日媒在混淆视听，赴日团队游“几乎没人报”！（青豆新闻） #日本开始准备核污染水第二轮排海# 新浪军事的微博视频 ,2023-10-03,9,0,微博视频号,2397860672,https://m.weibo.cn/detail/4952813563810135
4952812892456470,Nm9U5aj2u,1,【#日本开始准备核污染水第二轮排海#】据共同社报道，日本东京电力公司今天（3日）开始进行福岛第一核电站核污染水第二轮排海前准备工作，测定即将排入海洋的核污染水中的氚浓度，如果浓度符合其所谓的“标准”，将从本月5日正式开始第二轮核污染水排海。第二轮排海计划排放量约为7800吨，排放周期约17 ...全文,2023-10-03,3,1,微博网页版,6221932120,https://m.weibo.cn/detail/4952812892456470
4952812629002341,Nm9TEBLV3,1,【#日本开始准备核污染水第二轮排海#】据共同社报道，日本东京电力公司今天（3日）开始进行福岛第一核电站核污染水第二轮排海前准备工作，测定即将排入海洋的核污染水中的氚浓度，如果浓度符合其所谓的“标准”，将从本月5日正式开始第二轮核污染水排海。第二轮排海计划排放量约为7800吨，排放周期约17 ...全文,2023-10-03,14,1,微博网页版,1284139322,https://m.weibo.cn/detail/4952812629002341
4952812301584053,Nm9T86E5f,0,#日本开始准备核污染水第二轮排海# 日本开始准备核污染水第二轮排海、第二轮排海计划排放量约为7800吨排放周期约17天！（央视新闻）利刃空天的微博视频 ,2023-10-03,4,1,微博视频号,6209092845,https://m.weibo.cn/detail/4952812301584053
4952812237882246,Nm9T1x4x0,0,【#日媒炒作中国人赴日旅游热#】#日媒为何炮制中国人赴日旅游热#日媒密集炒作“中国人赴日旅游热”，事实是日媒在混淆视听，赴日团队游“几乎没人报”！（青豆新闻） #日本开始准备核污染水第二轮排海# 新浪军事的微博视频 ,2023-10-03,0,0,微博视频号,3941972441,https://m.weibo.cn/detail/4952812237882246
4952812229496673,Nm9T0DQw9,0,【7800吨！#日本第二轮核污染水排海#时间定了！】据日本共同社10月3日报道，东京电力公司当天开始进行福岛第一核电站核污染水第二轮排海前准备工作，预计将于5日正式开始。报道称，东京电力公司3日将检测核污染水样本中的氚浓度，如果浓度符合日方所谓的标准，将从5日正式开始第二轮排海。第二轮排海计 ...全文,2023-10-03,0,0,微博视频号,3848311310,https://m.weibo.cn/detail/4952812229496673
4952811618175395,Nm9S1yiNd,0,#日本开始准备核污染水第二轮排海# 日本开始准备核污染水第二轮排海、第二轮排海计划排放量约为7800吨排放周期约17天！（央视新闻）利刃空天的微博视频 ,2023-10-03,1,0,微博视频号,6209092845,https://m.weibo.cn/detail/4952811618175395
4952811533763252,Nm9RTfMZC,0,#日媒炒作中国人赴日旅游热#【#日媒为何炮制中国人赴日旅游热#】据@新浪军事，日媒密集炒作“中国人赴日旅游热”，事实是日媒在混淆视听，赴日团队游“几乎没人报”！ #日本开始准备核污染水第二轮排海# @新浪军事的微博视频  美东侨报的微博视频 ,2023-10-03,0,0,微博视频号,2376534624,https://m.weibo.cn/detail/4952811533763252
4952811101749959,Nm9Rc7lf9,0,#日媒炒作中国人赴日旅游热#现在日本人对我们中国人还是很有意见的，就是核污水的事，他们以为他们经济变差了，是以为我们针对，所以这时候去日本旅游的，真的脑子不太清楚了。#日媒为何炮制中国人赴日旅游热##日本开始准备核污染水第二轮排海# ,2023-10-03,5,3,微博网页版,7623834762,https://m.weibo.cn/detail/4952811101749959
4952810959145777,Nm9QXCnex,0,#日本开始准备核污染水第二轮排海# 日本开始准备核污染水第二轮排海、第二轮排海计划排放量约为7800吨排放周期约17天！（央视新闻）利刃空天的微博视频 ,2023-10-03,2,0,微博视频号,6209092845,https://m.weibo.cn/detail/4952810959145777
4952810397632407,Nm9Q3w1xl,0,#日本开始准备核污染水第二轮排海# 日本开始准备核污染水第二轮排海、第二轮排海计划排放量约为7800吨排放周期约17天！（央视新闻）利刃空天的微博视频 ,2023-10-03,2,0,微博视频号,6209092845,https://m.weibo.cn/detail/4952810397632407
4952809754855978,Nm9P1knge,0,#日本开始准备核污染水第二轮排海# 日本开始准备核污染水第二轮排海、第二轮排海计划排放量约为7800吨排放周期约17天！（央视新闻）利刃空天的微博视频 ,2023-10-03,2,1,微博视频号,6209092845,https://m.weibo.cn/detail/4952809754855978
4952809294791304,Nm9Ohk6r6,0,【#日媒炒作中国人赴日旅游热#】#日媒为何炮制中国人赴日旅游热#日媒密集炒作“中国人赴日旅游热”，事实是日媒在混淆视听，赴日团队游“几乎没人报”！（青豆新闻） #日本开始准备核污染水第二轮排海# 新浪军事的微博视频 ,2023-10-03,0,0,Android,6910453729,https://m.weibo.cn/detail/4952809294791304
