_id,comment_user_id,content,created_at,img_name,img_url,like_num,mblog_id,reply_comment_id,root_comment_id
4953964836553923,1262197857,他们为什么不吃？[挖鼻]应该很安全吧,2023-10-06,,,0,4953952132534924,,
4953964564714431,6583150200,保护海洋，灭掉日本!,2023-10-06,,,0,4953952132534924,,
4953963889692426,2145567944,加油做法[doge][doge],2023-10-06,,,0,4953952132534924,,
4953962728130054,7514910029,快点爆！,2023-10-06,,,0,4953952132534924,,
4953962710042370,2051018082,爆辐[思考],2023-10-06,,,1,4953952132534924,,
4953961716257779,1220435390,我暴富！小鬼子爆富,2023-10-06,,,0,4953952132534924,,
4953955143524105,3953646138,[话筒][话筒],2023-10-06,,,0,4953952045766323,,
4954166898723669,3224134135,建议卖给台湾人吃,2023-10-07,,,0,4953951566564281,,
4954157288526057,2506145590,Taiwan can help[doge][good],2023-10-07,,,2,4953951566564281,,
4954113831862570,5531338232,身边好多精日，恨国的都去小日子旅游了！,2023-10-07,,,1,4953951566564281,,
4954108668937907,3929446533,让国内的精日过去吃，分分钟脱销,2023-10-07,,,0,4953951566564281,,
4954098660279671,3769941125,我还以为要来一个一天18公斤海鲜呢[哈哈],2023-10-07,,,1,4953951566564281,,
4953996923506994,5591495018,五只不行 十八只行,2023-10-07,,,0,4953951566564281,,
4953986543390149,5319994018,@学生曾颖 滚进来吃你粑粑的海鲜,2023-10-06,,,0,4953951566564281,,
4953979552006884,5062508598,一人一天吃18斤很难吗,2023-10-06,,,2,4953951566564281,,
4953975674634428,7795573160,不是有两千万出境吗？这都吃不完,2023-10-06,,,1,4953951566564281,,
4953960693366935,5985336131,怎么少了13只，不是18只吗,2023-10-06,,,0,4953951566564281,,
4953958327520631,5482371214,给湾湾去吃[喵喵],2023-10-06,,,1,4953951566564281,,
4953956877076834,5282053722,立本海鲜？水俣病警告,2023-10-06,,,0,4953951566564281,,
4953956696720772,7220224697,堆积成山的还是海鲜吗？辐射杀菌200年？[挖鼻][挖鼻][挖鼻],2023-10-06,,,1,4953951566564281,,
