_id,bid,comment_num,content,created_at,like_num,repost_num,tool,user_id,weibo_url
4953875002953769,NmBxacopr,17,【#日本强推排污入海遭各方强烈反对#】#日本民众冒雨集会抗议第二轮排海#日本东京电力公司昨天（5日）启动了福岛第一核电站核污染水第二轮排海工作。就在排海前一晚，部分日本民众举行抗议示威，强烈反对核污染水排海。小央视频的微博视频 ,2023-10-06,21,5,微博视频号,1893801487,https://m.weibo.cn/detail/4953875002953769
4953874794285177,NmBwPhYLL,0,#日本将启动第二轮核污染水排海#,2023-10-06,0,0,iPhone客户端,6188188315,https://m.weibo.cn/detail/4953874794285177
4953874635161698,NmBwzlENc,4,【#日本强推排污入海遭各方强烈反对#】#日本民众冒雨集会抗议第二轮排海#日本东京电力公司昨天（5日）启动了福岛第一核电站核污染水第二轮排海工作。就在排海前一晚，部分日本民众举行抗议示威，强烈反对核污染水排海。 小央视频的微博视频 ,2023-10-06,16,3,微博视频号,6362632222,https://m.weibo.cn/detail/4953874635161698
4953872189622866,NmBsCEnlw,0,#日本流水面致892人中毒#怎么说呢，多行不义必自毙！！！！倭国你的报应到啦！！！！#日本将启动第二轮核污染水排海##日本或于明日启动第二轮核污染水排海##日本第二轮核污染水排放或9月底开始# ,2023-10-06,0,0,iPhone客户端,3107426573,https://m.weibo.cn/detail/4953872189622866
4953871022818089,NmBqKbP73,0,【#日本海鲜滞销堆积成山##日本官员呼吁民众每人多吃5只扇贝#】当地时间昨天（5日）上午，日本东京电力公司启动福岛第一核电站核污染水的第二轮排海。自从福岛核污染水排放入海以来，日本水产品出口严重受阻，据日媒报道，部分水产加工企业的仓库内，扇贝等水产品即将堆到大约8米高的天花板。面对库存 ...全文,2023-10-06,1,3,iPhone客户端,1872005590,https://m.weibo.cn/detail/4953871022818089
4953868763663657,NmBn6fn5f,0,【#日本海鲜滞销堆积成山#，#日本官员呼吁民众每人多吃5只扇贝#】当地时间昨天（5日）上午，日本东京电力公司启动福岛第一核电站核污染水的第二轮排海。自从福岛核污染水排放入海以来，日本水产品出口严重受阻，据日媒报道，部分水产加工企业的仓库内，扇贝等水产品即将堆到大约8米高的天花板。面对库 ...全文,2023-10-06,1,1,微博视频号,1279746217,https://m.weibo.cn/detail/4953868763663657
4953868700487781,NmBn022Tr,0,【#日本海鲜滞销堆积成山##日本官员呼吁民众每人多吃5只扇贝#】当地时间昨天（5日）上午，日本东京电力公司启动福岛第一核电站核污染水的第二轮排海。自从福岛核污染水排放入海以来，日本水产品出口严重受阻，据日媒报道，部分水产加工企业的仓库内，扇贝等水产品即将堆到大约8米高的天花板。面对库存 ...全文,2023-10-06,0,0,微博视频号,7466311698,https://m.weibo.cn/detail/4953868700487781
4953867047667673,NmBkkwaI9,0,【#日本海鲜滞销堆积成山##日本官员呼吁民众每人多吃5只扇贝#】当地时间昨天（5日）上午，日本东京电力公司启动福岛第一核电站核污染水的第二轮排海。自从福岛核污染水排放入海以来，日本水产品出口严重受阻，据日媒报道，部分水产加工企业的仓库内，扇贝等水产品即将堆到大约8米高的天花板。面对库存 ...全文,2023-10-06,0,0,iPhone客户端,1838672663,https://m.weibo.cn/detail/4953867047667673
4953866727592554,NmBjOvRay,4,【#日本海鲜滞销堆积成山##日本官员呼吁民众每人多吃5只扇贝#】当地时间昨天（5日）上午，日本东京电力公司启动福岛第一核电站核污染水的第二轮排海。自从福岛核污染水排放入海以来，日本水产品出口严重受阻，据日媒报道，部分水产加工企业的仓库内，扇贝等水产品即将堆到大约8米高的天花板。面对库存 ...全文,2023-10-06,4,4,微博视频号,1651428902,https://m.weibo.cn/detail/4953866727592554
4953866254680870,NmBj3jDHU,4,【鲸视频：#日本海鲜滞销堆积成山#，#日本官员呼吁民众每人多吃5只扇贝#】当地时间昨天（5日）上午，日本东京电力公司启动福岛第一核电站核污染水的第二轮排海。自从福岛核污染水排放入海以来，日本水产品出口严重受阻，据日媒报道，部分水产加工企业的仓库内，扇贝等水产品即将堆到大约8米高的天花板 ...全文,2023-10-06,14,14,微博视频号,1893801487,https://m.weibo.cn/detail/4953866254680870
4953866249699400,NmBj2EHfW,0,日本启动第二轮核污染水排海 民众再度集会抗议日本启动第二轮核污染水排海 民众再度集会抗议 来自@腾讯新闻 ,2023-10-06,0,0,腾讯新闻客户端,5523114978,https://m.weibo.cn/detail/4953866249699400
